gene_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
MSTRG.14632,0,14,11,6,41,17
MSTRG.25522,0,0,47,3,0,12
MSTRG.25523,3,130,114,245,171,175
MSTRG.25520,46,63,133,154,185,172
MSTRG.25521,0,0,0,0,0,0
MSTRG.37204,0,14,0,37,19,2
MSTRG.25527,66,515,682,723,663,877
ENSDARG00000104151,0,0,0,0,0,0
MSTRG.37207,0,2,30,3,0,0
ENSDARG00000022532,0,0,0,0,0,0
ENSDARG00000095537,0,0,0,0,0,0
MSTRG.6915,0,0,23,0,13,4
MSTRG.12472,6,63,127,194,70,191
ENSDARG00000060609,0,0,0,3,0,0
ENSDARG00000071583,0,0,0,0,0,0
ENSDARG00000071585,0,0,7,8,0,0
MSTRG.29180,0,0,0,0,0,1
MSTRG.29181,6,0,0,17,0,8
MSTRG.29182,0,0,0,0,0,0
MSTRG.29183,3,80,40,76,107,113
MSTRG.29184,0,0,0,24,0,0
MSTRG.29185,12,104,169,237,249,313
MSTRG.29186,36,574,821,664,613,886
MSTRG.29187,0,90,52,115,25,20
MSTRG.29188,23,422,713,732,585,893
MSTRG.29189,0,0,0,13,0,0
ENSDARG00000103510,0,0,0,0,0,0
ENSDARG00000106748,0,0,0,0,0,0
ENSDARG00000103517,0,0,0,0,0,1
ENSDARG00000103514,0,0,0,0,0,0
ENSDARG00000103515,16,43,22,98,29,80
MSTRG.9807,0,2,8,0,0,0
ENSDARG00000108638,0,0,0,0,0,3
ENSDARG00000108639,0,0,0,0,0,0
ENSDARG00000108636,0,0,0,0,0,0
MSTRG.10575,6,163,247,353,231,282
ENSDARG00000108632,0,0,0,0,0,0
ENSDARG00000108630,0,0,0,0,0,0
ENSDARG00000108631,0,0,0,0,0,4
MSTRG.11327,0,0,6,1,11,0
MSTRG.11326,0,0,0,8,0,2
MSTRG.11325,0,17,6,47,80,27
MSTRG.11324,28,299,588,659,492,600
MSTRG.11323,0,60,110,77,69,66
MSTRG.11322,0,30,66,14,10,48
MSTRG.11321,0,74,60,59,88,157
MSTRG.11320,2,360,380,367,318,407
MSTRG.11329,118,1385,1846,2082,1701,2159
MSTRG.11328,0,29,17,79,48,51
MSTRG.18306,0,3,9,0,0,0
ENSDARG00000087171,0,0,0,0,0,0
MSTRG.19578,0,6,132,0,9,32
MSTRG.24425,51,588,872,785,723,934
MSTRG.10574,0,85,97,210,142,206
ENSDARG00000087178,0,0,0,0,0,0
MSTRG.24426,0,8,6,0,0,1
MSTRG.24427,0,0,0,14,0,7
ENSDARG00000101918,0,0,0,0,0,0
MSTRG.23279,14,203,214,459,414,512
MSTRG.23274,28,246,304,437,335,426
MSTRG.23275,0,0,33,0,0,0
ENSDARG00000101916,0,3,0,0,10,6
MSTRG.23277,0,2,0,0,0,0
MSTRG.23270,20,84,80,168,188,159
MSTRG.23271,0,86,142,79,214,241
MSTRG.23272,92,820,1418,1369,1068,1737
MSTRG.24421,26,226,533,289,195,330
MSTRG.36827,0,5,15,0,0,2
MSTRG.11617,0,6,0,3,16,11
MSTRG.24721,0,0,0,27,0,0
MSTRG.24720,2,18,66,68,42,44
MSTRG.24727,0,28,18,28,17,11
MSTRG.24726,0,0,0,29,0,0
ENSDARG00000076056,0,0,0,0,0,0
MSTRG.24724,179,1233,1783,1706,1835,2111
MSTRG.24729,21,162,190,427,244,324
MSTRG.24728,0,59,75,103,104,162
MSTRG.33031,0,0,0,11,0,0
ENSDARG00000100358,0,0,0,0,0,0
MSTRG.14171,0,2,0,0,14,0
ENSDARG00000082529,0,0,0,0,0,0
ENSDARG00000100351,0,0,0,0,0,0
ENSDARG00000100350,0,0,4,0,0,22
MSTRG.11612,0,0,0,0,16,82
MSTRG.26383,0,0,0,8,0,5
MSTRG.26382,0,0,0,0,0,0
MSTRG.26381,0,0,38,0,0,20
MSTRG.26380,91,1390,2173,2120,1454,2118
MSTRG.26387,0,9,0,30,7,8
MSTRG.26386,0,91,122,206,79,118
MSTRG.26385,10,194,218,293,213,378
MSTRG.26384,0,14,8,36,0,32
MSTRG.26389,67,386,659,642,673,840
MSTRG.26388,0,13,24,8,6,16
ENSDARG00000098427,0,0,0,0,0,0
MSTRG.38102,0,0,4,8,0,4
MSTRG.34224,0,23,45,31,10,51
ENSDARG00000068966,0,0,0,0,0,0
MSTRG.11618,0,145,260,69,193,161
MSTRG.36246,0,6,12,0,10,3
MSTRG.23498,0,1,10,0,0,4
MSTRG.23499,0,106,132,206,196,285
MSTRG.23490,0,0,0,13,0,3
MSTRG.23491,0,244,382,386,320,403
MSTRG.23492,143,1051,1135,1799,1264,1486
MSTRG.23493,0,45,134,82,44,79
MSTRG.23494,11,111,774,125,162,229
MSTRG.23495,0,50,61,60,70,98
MSTRG.23496,0,107,208,350,375,346
MSTRG.23497,0,0,0,0,0,0
MSTRG.27388,6,169,302,199,251,250
MSTRG.27389,35,260,881,527,412,669
MSTRG.27380,0,10,0,1,0,0
MSTRG.27381,60,587,776,1409,1047,1042
MSTRG.27382,0,4,0,10,0,3
ENSDARG00000003615,0,0,0,0,0,0
MSTRG.27384,0,3,0,0,8,1
MSTRG.27385,0,24,20,0,3,24
MSTRG.27386,19,23,45,105,13,81
MSTRG.27387,0,2,0,11,12,8
MSTRG.17004,19,209,292,336,279,314
ENSDARG00000102264,0,0,0,0,0,0
MSTRG.10498,48,686,297,327,349,745
MSTRG.10499,0,52,42,78,58,75
MSTRG.10496,0,0,0,0,11,0
MSTRG.10497,0,14,32,14,0,14
MSTRG.10494,0,8,41,6,27,24
MSTRG.10495,0,12,76,23,26,31
MSTRG.10492,0,2,2,0,8,3
MSTRG.10493,0,9,3,6,10,3
ENSDARG00000102269,0,0,0,0,0,0
MSTRG.10491,0,0,0,0,18,8
MSTRG.25892,4,272,466,480,383,499
MSTRG.25893,0,3,107,20,43,49
MSTRG.25890,8,141,451,411,262,355
ENSDARG00000101001,0,0,0,0,0,0
MSTRG.25896,0,37,139,122,118,145
MSTRG.25897,81,653,658,796,653,783
MSTRG.25894,24,537,794,934,860,1296
ENSDARG00000101005,0,0,0,0,0,0
MSTRG.17000,0,0,0,21,14,0
MSTRG.25898,75,620,462,716,424,797
MSTRG.25899,8,151,200,68,148,60
MSTRG.33133,0,0,0,0,1,0
ENSDARG00000080961,0,0,0,0,0,0
MSTRG.33130,2,15,2,0,3,8
MSTRG.12478,0,3,19,0,31,12
MSTRG.17003,0,3,8,0,0,2
MSTRG.31629,45,398,490,319,406,462
MSTRG.15510,0,0,11,0,8,0
MSTRG.5974,0,10,0,0,0,0
MSTRG.15512,63,717,1283,1010,1006,1205
MSTRG.27031,0,0,0,0,0,3
MSTRG.15514,874,6265,7652,9038,5394,7817
MSTRG.27037,0,40,110,131,123,125
MSTRG.27034,0,11,1,0,4,0
MSTRG.15517,19,173,418,449,227,385
MSTRG.15518,0,134,44,122,72,87
MSTRG.15519,0,0,12,0,0,0
MSTRG.27038,2,16,0,0,0,0
MSTRG.27039,0,0,2,0,13,0
ENSDARG00000104634,0,0,0,0,0,0
ENSDARG00000005518,0,6,0,0,0,2
MSTRG.31020,7,80,172,297,171,253
ENSDARG00000108970,0,0,0,0,0,0
MSTRG.31021,0,26,8,19,53,36
ENSDARG00000043131,0,8,0,0,6,0
MSTRG.41915,0,0,3,0,1,1
MSTRG.41914,0,12,27,43,11,32
MSTRG.41917,138,1386,2568,2514,1957,2712
MSTRG.17919,2,62,123,99,46,108
MSTRG.41911,0,55,78,78,78,109
MSTRG.41910,157,1346,1866,1964,1755,2496
MSTRG.41913,0,179,196,116,214,232
MSTRG.41912,0,28,31,0,0,26
MSTRG.17912,0,8,0,0,0,0
MSTRG.17913,10,157,197,273,169,303
MSTRG.17910,0,0,0,28,0,0
MSTRG.17911,9,55,0,52,13,48
MSTRG.17916,0,9,0,1,9,2
MSTRG.17917,0,0,10,0,0,5
MSTRG.17914,17,187,280,229,177,239
MSTRG.17915,0,0,0,13,0,3
ENSDARG00000027391,0,0,0,0,0,0
MSTRG.395,0,47,19,0,13,47
MSTRG.30857,0,0,15,0,3,0
ENSDARG00000104988,0,0,0,0,0,0
MSTRG.390,0,46,64,51,4,59
ENSDARG00000028548,0,0,0,0,0,0
ENSDARG00000104986,0,0,0,0,0,0
MSTRG.31029,0,0,0,0,0,11
MSTRG.9136,0,13,16,16,2,3
MSTRG.43218,28,247,216,226,540,494
MSTRG.43219,0,0,0,0,3,0
MSTRG.43214,0,0,22,6,0,0
MSTRG.43215,0,109,214,279,142,318
MSTRG.43216,0,34,0,44,32,59
MSTRG.43217,2,15,0,3,29,36
MSTRG.43210,0,20,2,8,0,0
MSTRG.43211,0,0,0,14,0,0
MSTRG.43212,0,3,0,0,0,2
MSTRG.43213,0,0,16,0,0,0
ENSDARG00000105583,0,15,23,0,0,5
ENSDARG00000105582,0,0,0,0,0,0
ENSDARG00000105581,0,0,0,0,0,0
ENSDARG00000105580,0,0,0,0,0,0
MSTRG.34102,4,161,172,136,215,297
ENSDARG00000080385,0,0,1,0,0,0
ENSDARG00000036943,0,3,0,76,9,0
ENSDARG00000088589,0,0,0,0,0,0
ENSDARG00000088583,0,0,0,0,0,0
ENSDARG00000088580,0,0,0,0,0,0
MSTRG.33060,0,0,0,0,0,0
MSTRG.33061,0,0,0,0,0,0
MSTRG.26819,0,8,0,0,0,0
MSTRG.33063,0,0,0,0,0,0
MSTRG.33064,0,0,0,0,0,0
MSTRG.33065,0,0,0,0,0,0
MSTRG.33066,0,0,0,0,0,0
MSTRG.33067,0,0,0,9,0,0
MSTRG.33068,0,9,0,8,0,3
MSTRG.26812,14,27,46,23,7,45
MSTRG.26811,149,1133,1865,1762,1604,2003
MSTRG.26810,0,48,57,139,35,158
MSTRG.26817,0,3,42,4,3,7
MSTRG.26816,0,0,10,38,0,19
MSTRG.26815,0,0,9,1,0,4
MSTRG.26814,0,0,17,5,0,6
ENSDARG00000089180,0,0,0,0,0,0
ENSDARG00000085602,0,0,0,0,0,0
ENSDARG00000089183,0,0,0,0,0,0
ENSDARG00000089184,0,0,0,0,0,0
ENSDARG00000095636,0,0,0,0,0,0
ENSDARG00000098203,0,0,17,0,0,0
ENSDARG00000098205,0,0,0,0,0,0
ENSDARG00000095632,0,0,8,0,0,0
ENSDARG00000098207,0,0,0,0,0,0
MSTRG.1901,6,65,94,52,141,173
MSTRG.1900,50,170,282,279,246,298
MSTRG.38728,47,279,406,323,251,451
MSTRG.1902,0,0,0,11,0,0
MSTRG.1905,0,11,12,23,13,25
MSTRG.1904,0,4,53,0,7,2
MSTRG.1907,13,76,81,178,87,93
MSTRG.1906,25,134,159,188,99,195
MSTRG.38722,0,0,0,0,11,0
MSTRG.38723,0,47,0,60,6,81
MSTRG.38720,0,0,0,0,8,0
MSTRG.38721,231,1548,2281,2460,1796,2394
MSTRG.38726,13,112,247,127,108,157
ENSDARG00000042661,0,0,0,0,0,0
MSTRG.38724,0,59,44,93,107,124
MSTRG.38725,114,1134,1436,1999,1782,1671
MSTRG.34101,5,25,0,37,16,124
MSTRG.44633,0,21,10,0,7,12
MSTRG.44632,77,450,1002,799,900,982
MSTRG.44631,0,0,2,5,2,0
MSTRG.44630,0,0,0,6,0,11
MSTRG.44637,0,5,12,0,0,10
MSTRG.44636,0,0,9,29,11,7
MSTRG.44635,0,9,10,3,8,4
MSTRG.44634,8,9,6,0,18,15
MSTRG.44639,0,2,20,0,4,0
MSTRG.44638,6,40,56,14,72,38
MSTRG.42159,0,0,0,32,0,2
MSTRG.40743,0,15,65,38,16,26
MSTRG.40742,0,0,0,27,0,0
MSTRG.40741,3,78,233,251,179,203
MSTRG.40740,24,211,284,418,224,293
MSTRG.40747,44,354,896,741,731,767
MSTRG.40746,30,393,349,455,343,566
MSTRG.40745,0,11,21,36,0,7
MSTRG.40744,0,3,10,5,0,2
MSTRG.40749,6,10,22,48,79,83
MSTRG.40748,0,0,25,0,0,15
MSTRG.45326,12,218,374,407,419,511
MSTRG.45327,5,30,64,59,13,75
MSTRG.45324,0,0,0,14,0,0
MSTRG.45325,0,0,8,3,0,0
MSTRG.45322,3,2,8,6,6,8
MSTRG.45323,0,0,0,0,11,10
MSTRG.45320,0,0,0,8,0,2
MSTRG.45321,8,16,135,102,98,116
MSTRG.38810,180,1089,1329,1708,1492,2216
MSTRG.45328,0,5,2,14,0,0
MSTRG.45329,0,24,3,0,88,88
MSTRG.42675,0,9,19,0,6,0
MSTRG.42674,0,0,10,1,0,1
MSTRG.42677,0,10,7,19,10,19
MSTRG.42676,0,4,21,28,6,15
MSTRG.42671,7,25,25,8,8,27
MSTRG.42670,4,82,74,72,60,75
MSTRG.42673,0,0,3,32,6,4
MSTRG.42672,0,4,1,1,0,3
MSTRG.42679,0,0,8,0,0,1
MSTRG.42678,0,15,23,16,18,14
MSTRG.44985,10,34,35,19,29,27
MSTRG.44984,14,12,16,17,15,67
MSTRG.44987,0,0,13,0,0,0
MSTRG.44986,0,0,13,0,0,0
MSTRG.44981,22,0,0,0,2,6
MSTRG.44980,0,55,104,107,80,164
MSTRG.44983,0,11,0,27,0,12
MSTRG.44982,2,9,18,9,41,11
ENSDARG00000097687,0,0,0,0,0,0
MSTRG.44989,2,43,0,73,27,32
MSTRG.44988,0,0,12,0,0,0
MSTRG.40295,45,87,178,237,238,332
MSTRG.40294,207,452,846,975,1221,1637
MSTRG.40297,0,0,383,6,0,0
MSTRG.40296,0,32,19,44,0,31
MSTRG.40291,41,627,914,1388,962,1178
MSTRG.40290,0,0,0,2,19,3
MSTRG.40293,10,36,62,39,65,37
MSTRG.40292,42,296,566,718,542,681
MSTRG.40299,152,1701,2585,2121,2107,2470
MSTRG.40298,0,31,69,130,130,107
MSTRG.18869,0,1,21,0,3,3
MSTRG.18868,16,223,465,443,360,456
MSTRG.18867,35,175,348,234,186,295
MSTRG.18866,3,100,173,191,261,205
MSTRG.18865,0,0,0,26,0,0
MSTRG.18864,4,8,8,11,0,13
MSTRG.18863,96,1178,2474,1862,1503,2198
MSTRG.18862,2,0,0,18,5,15
MSTRG.18861,3,70,19,30,137,115
MSTRG.18860,4,114,64,107,301,219
ENSDARG00000093330,0,0,0,0,0,0
ENSDARG00000000369,0,0,0,0,0,0
MSTRG.32009,7,44,54,81,22,42
MSTRG.32008,26,75,40,33,69,38
MSTRG.8197,2,314,363,466,287,368
MSTRG.8196,8,0,0,19,3,2
MSTRG.8191,29,341,577,582,397,572
MSTRG.8190,0,25,0,31,0,0
MSTRG.8193,0,0,0,0,0,0
MSTRG.8192,0,82,250,136,122,146
MSTRG.32001,4,0,0,34,17,41
MSTRG.32000,0,0,69,14,2,15
MSTRG.32003,0,8,6,45,8,4
MSTRG.32002,0,25,22,41,35,46
MSTRG.8199,3,26,5,10,0,8
MSTRG.32004,0,14,13,26,0,7
MSTRG.32007,3,2,7,2,13,8
MSTRG.32006,0,0,0,10,0,0
MSTRG.17099,0,54,53,99,44,79
MSTRG.9828,3,0,13,0,0,0
MSTRG.9829,0,0,16,3,0,1
MSTRG.9826,0,0,15,0,0,4
MSTRG.9827,0,55,0,0,0,52
MSTRG.9824,0,0,15,0,0,0
MSTRG.9825,0,0,17,0,0,0
ENSDARG00000104310,0,0,0,0,0,0
MSTRG.9823,4,25,132,4,50,24
MSTRG.9820,3,35,90,291,173,80
MSTRG.9821,20,349,559,626,416,578
MSTRG.2768,0,66,116,101,59,124
MSTRG.2769,0,8,0,5,0,2
MSTRG.2760,31,154,635,346,324,489
MSTRG.2761,0,18,13,37,0,23
MSTRG.2762,0,0,0,0,32,0
MSTRG.2763,0,0,11,0,0,2
MSTRG.2764,0,0,8,0,0,0
MSTRG.2765,0,12,58,21,2,26
MSTRG.2766,12,156,137,384,201,316
MSTRG.2767,0,0,0,0,0,0
MSTRG.3419,0,30,16,6,7,12
MSTRG.3418,1,6,9,9,19,4
MSTRG.18425,3,0,0,32,3,1
MSTRG.8449,21,671,1550,982,986,1347
MSTRG.669,138,867,1774,1904,1753,1818
MSTRG.666,6,2,21,48,13,36
MSTRG.667,0,0,0,0,0,0
MSTRG.8445,0,30,54,21,11,34
MSTRG.8444,8,87,252,90,34,144
MSTRG.662,0,78,139,128,127,151
MSTRG.3414,37,133,407,337,242,434
MSTRG.3417,34,382,1344,923,577,1127
MSTRG.8440,123,670,1429,1216,823,1564
MSTRG.43984,0,0,0,0,0,0
MSTRG.43985,0,0,0,0,0,0
MSTRG.43986,0,0,0,0,0,0
MSTRG.43987,0,0,0,0,0,0
MSTRG.43980,0,0,0,0,0,0
MSTRG.43981,0,0,0,0,0,0
MSTRG.43982,0,0,0,0,0,0
MSTRG.43983,0,0,0,0,0,0
MSTRG.10887,12,126,196,325,293,584
MSTRG.43988,0,0,0,0,0,0
MSTRG.43989,0,0,0,0,0,0
MSTRG.40071,0,0,23,0,0,0
MSTRG.19371,0,36,53,83,97,96
MSTRG.19372,0,0,0,16,0,0
MSTRG.41164,0,0,0,0,8,0
MSTRG.41165,0,9,0,0,0,0
MSTRG.41166,36,56,283,248,177,182
MSTRG.19373,0,0,0,0,0,11
MSTRG.41160,0,0,0,11,0,0
MSTRG.41161,0,2,0,9,8,17
MSTRG.41162,0,9,24,45,15,33
MSTRG.41163,0,0,14,4,0,0
MSTRG.42587,0,0,3,2,9,5
MSTRG.42586,0,0,0,0,0,3
MSTRG.42585,0,0,14,0,0,0
MSTRG.42584,0,0,14,0,0,0
MSTRG.41168,0,20,70,25,35,70
MSTRG.41169,0,9,4,3,8,28
MSTRG.42581,8,37,95,93,85,93
MSTRG.40074,0,28,61,8,3,57
MSTRG.747,0,8,18,6,12,30
MSTRG.12184,37,63,83,181,219,264
MSTRG.40076,16,153,186,219,109,215
MSTRG.19378,3,0,10,22,2,8
MSTRG.39808,31,245,323,512,434,485
MSTRG.39809,30,566,1077,1335,1214,1404
MSTRG.40078,0,11,50,54,28,49
MSTRG.39804,8,220,304,634,466,606
MSTRG.39805,0,0,0,0,0,0
MSTRG.39806,56,509,488,666,527,580
MSTRG.39807,290,2628,3337,4227,2233,3438
MSTRG.39800,19,5,0,2,0,2
MSTRG.39801,0,8,6,35,0,4
MSTRG.39802,0,14,2,2,0,1
MSTRG.39803,0,0,15,0,0,1
ENSDARG00000058557,0,0,24,0,8,3
MSTRG.2940,0,7,42,13,12,28
ENSDARG00000089424,0,0,0,0,0,0
MSTRG.21728,0,7,19,17,3,6
MSTRG.21729,166,1234,1486,2397,1554,1838
MSTRG.21724,148,2149,4471,2461,1771,2743
MSTRG.21725,0,0,0,0,0,0
MSTRG.21726,0,7,27,25,19,16
MSTRG.21727,0,0,11,0,0,0
MSTRG.21720,15,177,332,259,273,266
MSTRG.21721,4,16,85,87,59,91
MSTRG.21722,0,0,0,20,0,0
MSTRG.21723,0,15,28,0,20,38
MSTRG.10883,0,4,8,2,1,2
ENSDARG00000013649,0,0,0,0,0,0
MSTRG.9318,0,5,19,8,2,0
MSTRG.9319,0,13,94,32,12,61
ENSDARG00000059202,0,6,16,0,0,3
MSTRG.9315,37,21,65,56,72,52
MSTRG.9316,67,409,588,605,663,855
MSTRG.9317,0,29,38,49,50,39
MSTRG.9310,12,43,61,125,65,57
MSTRG.9311,0,18,2,0,0,2
MSTRG.9312,18,16,80,57,22,58
MSTRG.9313,6,40,100,25,69,96
MSTRG.1123,0,0,19,0,0,0
MSTRG.1122,3,0,21,0,16,4
MSTRG.1121,0,5,36,47,11,12
MSTRG.1120,0,8,12,19,16,12
MSTRG.1127,0,0,0,0,16,0
MSTRG.1126,0,1,0,0,0,0
MSTRG.1125,0,6,0,31,35,10
MSTRG.1124,0,0,0,8,10,3
MSTRG.4483,0,0,0,16,0,0
MSTRG.1129,0,3,54,6,4,0
MSTRG.1128,90,883,917,1516,1120,1640
ENSDARG00000097541,0,0,0,0,0,0
ENSDARG00000097540,0,0,0,0,0,0
ENSDARG00000099526,0,0,0,0,0,0
MSTRG.4481,0,0,0,14,0,0
MSTRG.21096,7,33,26,16,10,22
MSTRG.21097,66,433,727,1381,783,1233
MSTRG.21094,7,119,203,114,189,224
MSTRG.21095,0,24,36,46,29,37
MSTRG.21092,6,64,15,83,70,54
MSTRG.21093,8,138,357,373,238,326
MSTRG.21090,24,159,289,278,273,334
MSTRG.21091,8,162,176,230,213,311
MSTRG.30577,0,31,30,89,60,136
MSTRG.30576,19,168,344,625,425,584
MSTRG.30575,0,2,0,16,2,0
MSTRG.30574,0,3,2,27,3,6
MSTRG.30573,25,167,626,502,515,567
MSTRG.30572,65,845,2137,1618,1685,2116
MSTRG.30571,55,661,1647,1301,1335,1531
MSTRG.30570,25,244,506,719,352,666
MSTRG.34409,0,24,8,24,45,51
MSTRG.34408,36,194,252,246,243,228
MSTRG.34407,0,43,102,71,102,136
MSTRG.34406,78,606,654,846,828,707
MSTRG.34405,2,108,134,138,165,154
MSTRG.34404,6,174,235,226,151,226
ENSDARG00000090010,0,0,0,0,0,0
MSTRG.34402,0,0,0,0,21,0
ENSDARG00000090012,0,0,0,0,0,0
MSTRG.34400,0,0,0,0,0,0
ENSDARG00000075826,0,0,0,0,0,0
ENSDARG00000075820,0,0,0,0,0,0
ENSDARG00000075828,0,1,0,0,0,0
MSTRG.39112,0,3,2,16,0,2
MSTRG.39113,15,205,373,334,141,357
MSTRG.39110,0,3,3,19,8,24
MSTRG.39111,192,1447,2689,2783,1788,2454
MSTRG.39116,113,1058,1765,1433,1256,1716
ENSDARG00000025420,0,17,33,32,7,26
MSTRG.39114,68,741,1668,1289,943,1510
MSTRG.39115,92,656,1157,1037,989,1177
MSTRG.39118,0,52,58,87,146,123
MSTRG.39119,0,76,73,218,137,124
ENSDARG00000090658,0,6,0,1,1,6
ENSDARG00000077550,0,0,0,0,10,5
MSTRG.6690,0,0,0,0,0,0
MSTRG.6691,0,0,0,0,0,0
MSTRG.6692,10,45,35,89,79,66
MSTRG.6693,0,5,0,16,4,6
MSTRG.6694,0,0,0,11,7,0
MSTRG.6695,126,782,1926,1954,1477,1805
MSTRG.6696,0,6,6,14,16,32
MSTRG.6697,0,34,140,0,32,156
MSTRG.6698,0,0,0,0,0,0
MSTRG.6699,0,0,16,0,0,3
ENSDARG00000058386,0,0,0,0,0,0
MSTRG.19909,0,0,0,0,0,0
MSTRG.19908,0,8,7,0,0,1
MSTRG.19903,194,905,2443,1897,1396,1974
MSTRG.19902,3,49,96,129,100,116
MSTRG.19901,11,141,134,197,162,276
MSTRG.19900,0,3,0,0,11,7
MSTRG.19907,0,43,91,100,100,142
MSTRG.19906,0,60,70,140,72,115
MSTRG.19905,0,113,25,161,45,122
MSTRG.19904,0,11,0,0,0,2
MSTRG.31689,0,0,0,19,0,0
MSTRG.34027,0,21,28,41,59,24
ENSDARG00000077167,0,0,6,0,0,0
ENSDARG00000094226,0,0,0,0,0,0
ENSDARG00000094225,0,0,0,0,0,0
ENSDARG00000094224,0,0,0,0,0,0
MSTRG.18429,0,8,11,17,16,49
MSTRG.18538,0,0,0,0,0,0
MSTRG.36931,0,9,3,18,0,8
MSTRG.36930,12,323,199,223,146,213
MSTRG.36933,0,0,8,0,0,10
MSTRG.36932,15,72,225,161,176,260
MSTRG.36935,0,69,159,151,113,160
MSTRG.36934,3,43,75,16,40,44
MSTRG.36937,105,705,1479,1153,830,908
MSTRG.36936,0,0,10,0,0,8
MSTRG.36939,13,0,0,0,0,0
MSTRG.36938,11,29,162,84,26,65
MSTRG.5925,0,0,8,0,0,0
MSTRG.5924,0,0,16,0,0,0
MSTRG.5923,0,0,0,0,0,0
ENSDARG00000089898,0,0,0,0,0,0
MSTRG.5921,0,0,0,0,0,0
MSTRG.5920,0,56,138,145,103,112
MSTRG.18428,0,26,0,18,0,25
ENSDARG00000095570,0,0,0,0,0,1
ENSDARG00000095571,0,0,0,0,0,0
ENSDARG00000091050,0,0,0,0,0,0
ENSDARG00000091059,0,0,0,0,0,0
ENSDARG00000091058,0,3,0,8,0,10
MSTRG.29346,0,27,68,17,27,7
MSTRG.29347,0,0,15,0,0,0
MSTRG.29344,66,373,465,672,477,497
MSTRG.29345,0,0,0,0,0,0
MSTRG.29342,0,0,0,0,0,0
MSTRG.29343,0,0,0,0,0,0
MSTRG.29340,0,8,0,0,0,7
MSTRG.29341,0,0,0,19,0,0
MSTRG.29348,0,0,18,0,9,5
MSTRG.29349,0,3,19,0,0,2
ENSDARG00000108334,0,0,0,0,0,0
MSTRG.32944,0,0,0,0,0,0
MSTRG.32945,0,0,0,0,0,0
MSTRG.32946,3,2,9,2,6,6
MSTRG.32947,0,0,3,0,1,0
MSTRG.32940,0,0,0,0,0,0
MSTRG.32941,0,0,0,0,0,0
MSTRG.32942,0,0,0,0,0,0
MSTRG.10848,0,0,0,24,0,0
MSTRG.32948,0,0,11,0,0,0
MSTRG.32949,1,6,41,23,21,19
ENSDARG00000080138,0,0,0,0,0,0
MSTRG.34022,0,5,0,4,4,10
MSTRG.10841,0,8,0,0,0,1
ENSDARG00000041248,0,0,0,0,0,0
ENSDARG00000090907,0,0,0,0,0,0
MSTRG.10840,3,18,111,3,18,91
ENSDARG00000053929,0,4,0,0,3,21
MSTRG.10843,0,0,0,12,0,0
MSTRG.10842,0,0,10,0,0,0
ENSDARG00000092501,0,0,0,0,0,0
ENSDARG00000092502,0,0,0,0,0,0
MSTRG.38195,0,16,4,36,15,32
MSTRG.38194,4,86,63,52,23,53
ENSDARG00000108346,0,2,0,4,0,0
ENSDARG00000108347,0,0,0,0,0,0
ENSDARG00000108344,0,0,0,0,0,5
ENSDARG00000108345,0,0,0,0,0,0
MSTRG.38197,0,0,31,0,7,5
ENSDARG00000108341,0,0,0,0,0,0
MSTRG.10846,0,36,64,71,56,51
ENSDARG00000108348,0,0,0,0,0,0
MSTRG.36067,0,30,31,86,61,27
MSTRG.36066,8,151,167,179,152,274
MSTRG.36065,18,274,379,183,221,353
MSTRG.36064,55,630,410,446,573,819
MSTRG.36063,0,0,0,8,24,1
MSTRG.36062,0,0,0,20,0,0
MSTRG.36061,12,37,156,95,52,101
MSTRG.36060,52,828,888,573,398,693
MSTRG.36069,0,3,1,0,20,3
MSTRG.36068,0,53,26,57,88,93
MSTRG.8836,0,0,0,0,11,0
MSTRG.8837,480,7887,15026,9093,5856,10416
MSTRG.8834,49,984,4369,659,689,2765
MSTRG.8835,4,7,14,0,56,21
MSTRG.30890,29,130,204,289,162,205
MSTRG.30891,3,24,214,8,34,50
MSTRG.8830,0,58,0,11,26,55
MSTRG.8831,0,22,117,24,33,66
ENSDARG00000104445,0,0,0,0,5,0
MSTRG.30898,0,0,0,0,0,17
MSTRG.30899,12,79,193,70,90,129
MSTRG.8838,4,108,67,53,152,213
MSTRG.8839,0,19,16,27,102,24
MSTRG.3110,96,368,446,577,922,1068
ENSDARG00000096085,0,0,0,0,0,0
ENSDARG00000096087,0,0,0,0,0,0
ENSDARG00000096086,0,0,0,0,0,0
MSTRG.7536,0,0,0,0,0,0
MSTRG.29314,14,282,492,348,421,644
MSTRG.40164,17,105,187,175,123,90
ENSDARG00000099305,0,0,0,0,0,0
MSTRG.29316,468,4170,4151,912,904,1825
ENSDARG00000099303,0,0,0,0,0,0
MSTRG.29311,3,264,489,627,690,574
MSTRG.29310,0,4,5,6,8,13
MSTRG.29313,0,9,4,0,0,3
MSTRG.29312,0,10,0,11,19,8
MSTRG.26214,1,26,15,20,44,25
ENSDARG00000097049,0,0,0,0,0,0
MSTRG.15445,6,2,103,51,46,16
ENSDARG00000097399,0,0,0,0,0,0
MSTRG.13791,0,8,0,9,20,11
MSTRG.349,0,0,16,0,0,0
MSTRG.348,2,37,39,88,14,47
MSTRG.3636,0,0,16,0,0,0
MSTRG.341,36,314,568,502,468,572
MSTRG.340,7,219,379,493,312,420
ENSDARG00000055437,0,0,0,0,0,0
